Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
3660970665962-170,0,5,-1,12,3,0,-1,12,33.33333206,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.66015625,0.30859375,0.1796875,1,0.125,0.59375,0.99609375,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This person has blue hair and blue eyes. They had dark skin. They seem kind of tall.,"They look like they are wearing a lab coat, red shorts, and blue sneakers.",They look like a professional doctor.,"This person has blue hair and blue eyes. They had dark skin. They seem kind of tall. They look like they are wearing a lab coat, red shorts, and blue sneakers. They look like a professional doctor."
7545772298259-351,0,13,-1,9,5,1,-1,-1,33.33333206,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,She is tall and has light skin. She has short brown hair and white eyes. Her legs and arms are very long.,She as long black pants on. She is wearing dark colored flats. She has a red jacket or wind breaker on.,She looks like she is a professional. She follows a dress code. She is always quite serious and assertive.,She is tall and has light skin. She has short brown hair and white eyes. Her legs and arms are very long. She as long black pants on. She is wearing dark colored flats. She has a red jacket or wind breaker on. She looks like she is a professional. She follows a dress code. She is always quite serious and assertive.
36753429761-10,0,-1,0,3,6,0,-1,-1,33.33333206,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.99609375,0,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,She is a short black woman. She appears a few pounds slightly overweight. She has short blackÂ  hair.,She is wearing a burgundy long sleeve. She has on gray pants. She is wearingÂ blue boots and a bowler hat.,She appears casual overall. She could be a store worker. She is looking slightly to her left.,She is a short black woman. She appears a few pounds slightly overweight. She has short blackÂ  hair. She is wearing a burgundy long sleeve. She has on gray pants. She is wearingÂ blue boots and a bowler hat. She appears casual overall. She could be a store worker. She is looking slightly to her left.
7547254741315-352,0,13,2,9,4,1,-1,-1,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,She appears to be a tall white woman. She appears in good shape. She has shoulder brown eyes and brows.,She is wearing a red long sleeve. She has on black shorts. She is wearingÂ black shoes.,She appears casual overall. She could be an athlete. She is looking straight ahead of her,She appears to be a tall white woman. She appears in good shape. She has shoulder brown eyes and brows. She is wearing a red long sleeve. She has on black shorts. She is wearingÂ black shoes. She appears casual overall. She could be an athlete. She is looking straight ahead of her
3860073685020-171,0,6,-1,1,7,0,-1,10,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.41015625,0.1796875,0.09765625,1,0,0.4921875,0,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,"She is a tall, very tan female with bright, turquoise eyes. She has bright green hair that is straight and flowing down her back. She is not necessarily fit but her legs appear to be toned.",She is wearing a white t-shirt with a pink vest over it. She has on blue shorts with a white trim that show off her legs. Her sneakers are gray and white. She has on a pair of round glasses that are blue with clear lens.,She has her own individual style and doesn't follow the crowd. She likes to jazz up her plain outfits with unique glasses and brightly colored hair. She spends a lot of time in the sun.,"She is a tall, very tan female with bright, turquoise eyes. She has bright green hair that is straight and flowing down her back. She is not necessarily fit but her legs appear to be toned. She is wearing a white t-shirt with a pink vest over it. She has on blue shorts with a white trim that show off her legs. Her sneakers are gray and white. She has on a pair of round glasses that are blue with clear lens. She has her own individual style and doesn't follow the crowd. She likes to jazz up her plain outfits with unique glasses and brightly colored hair. She spends a lot of time in the sun."
7552433410475-353,0,13,-1,10,9,6,-1,-1,66.66666412,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,0.083333336,0.83984375,0.60546875,0.4765625,1,0.37890625,0.15625,0,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,He is a tall white man. He appears a few pounds slightly overweight. He hasÂ professional cut blue hair.,He has on a blue long sleeve. He has on matching blue pants. He has on a dark gray shoe,He appears to be a professional. He could be a cop or a security man. He is looking straight ahead,He is a tall white man. He appears a few pounds slightly overweight. He hasÂ professional cut blue hair. He has on a blue long sleeve. He has on matching blue pants. He has on a dark gray shoe He appears to be a professional. He could be a cop or a security man. He is looking straight ahead
7557860982609-354,0,13,-1,1,9,4,-1,-1,33.33333206,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,"This  guy is of average height. Seems fit, but on the thinner side. His hair is a fairly bright green. It looks like he has dyed his eyebrows as well.",He has jeans and a t-shirt on. On top of the t-shirt is a red vest that is not buttoned up. His shoes seem to be some old-school adidas or chuck taylors.,I think the vest is more of a safety thing. I would say that makes him a construction worker. But since he doesn't have boots he is in more of a light trade. A surveyor.,"This  guy is of average height. Seems fit, but on the thinner side. His hair is a fairly bright green. It looks like he has dyed his eyebrows as well. He has jeans and a t-shirt on. On top of the t-shirt is a red vest that is not buttoned up. His shoes seem to be some old-school adidas or chuck taylors. I think the vest is more of a safety thing. I would say that makes him a construction worker. But since he doesn't have boots he is in more of a light trade. A surveyor."
3863819687144-172,0,6,-1,6,11,10,-1,10,100,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This woman looks really tall. Her skin is medium brown. She seems to be of a medium build.,She has lighter colored blue jeans. She is wearing a white scarf on her head. It makes her look kind of like a nun. She has a purple fleece jacket on as well.,She really looks like a nun. She has glasses and a scarf on her head. She looks a bit older too. I get the nun vibe for sure.,This woman looks really tall. Her skin is medium brown. She seems to be of a medium build. She has lighter colored blue jeans. She is wearing a white scarf on her head. It makes her look kind of like a nun. She has a purple fleece jacket on as well. She really looks like a nun. She has glasses and a scarf on her head. She looks a bit older too. I get the nun vibe for sure.
7560478566914-355,0,13,-1,10,9,2,-1,-1,33.33333206,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This person has a slight build. They are not very tall and they are very skinny. They have bright blue hair and white eyes.,The clothing all matches very well. There are blue shoes along with blue pants and a matching blue top. It appears to be a uniform.,"The person looks like a police officer, or something similar. Their uniform looks as though they are headed to or from work. They seem very professional.","This person has a slight build. They are not very tall and they are very skinny. They have bright blue hair and white eyes. The clothing all matches very well. There are blue shoes along with blue pants and a matching blue top. It appears to be a uniform. The person looks like a police officer, or something similar. Their uniform looks as though they are headed to or from work. They seem very professional."
3867896473041-173,0,6,-1,9,10,7,-1,-1,100,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This is a woman with dark brown skin. She has long purple hair and white eyes. She has large hips and breasts.,This woman is wearing an athletic jacket. She has on fireman pants. She is wearing high heels.,This woman is an influencer. She spends her time putting together unique looks to be on the cusp of all the trends. She has millions of followers and everyone wants to be like her.,This is a woman with dark brown skin. She has long purple hair and white eyes. She has large hips and breasts. This woman is wearing an athletic jacket. She has on fireman pants. She is wearing high heels. This woman is an influencer. She spends her time putting together unique looks to be on the cusp of all the trends. She has millions of followers and everyone wants to be like her.
7562477410841-356,0,13,-1,1,4,5,-1,0,66.66666412,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.02,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.99609375,0,0,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,The woman's head is too small for her body.  She has long legs and she is tall.  The woman is older and has short white hair.,The woman is wearing a white tee shirt and a red vest.  She is wearing black shorts.  The woman is wearing yellow shoes.,The woman looks like she is retired.  She might have a part time job.  She appears to be a free spirit.,The woman's head is too small for her body.  She has long legs and she is tall.  The woman is older and has short white hair. The woman is wearing a white tee shirt and a red vest.  She is wearing black shorts.  The woman is wearing yellow shoes. The woman looks like she is retired.  She might have a part time job.  She appears to be a free spirit.
7565914476877-357,0,13,1,1,3,2,-1,0,66.66666412,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,This person is very broad in the chest. They seem to have muscular legs. The skin tone is fairly light.,The clothing is very loose fitting. The pants are purple and cropped. There is a white shirt with an orange vest and a dark hat.,"This person could have a job in which they need to wear a safety vest. Or it could merely be a vest for style. Either way, they seem to value comfort over traditional professionalism.","This person is very broad in the chest. They seem to have muscular legs. The skin tone is fairly light. The clothing is very loose fitting. The pants are purple and cropped. There is a white shirt with an orange vest and a dark hat. This person could have a job in which they need to wear a safety vest. Or it could merely be a vest for style. Either way, they seem to value comfort over traditional professionalism."
3873603548748-174,0,6,-1,0,4,9,-1,-1,33.33333206,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.88671875,0.53515625,0.41015625,1,0.7421875,0.7421875,0.7421875,1,0.73046875,0.4453125,0,1,0.273584902,0.273584902,0.273584902,1,"This is a young adult female, very fit, medium height, light skin, ash blonde hair, and pale blue eyes.","She is wearing a white midriff shirt, dark gray running shorts, and white high top tennis shoes.",She appears to be confident and athletic.,"This is a young adult female, very fit, medium height, light skin, ash blonde hair, and pale blue eyes. She is wearing a white midriff shirt, dark gray running shorts, and white high top tennis shoes. She appears to be confident and athletic."
7570370499859-358,0,13,-1,8,3,4,-1,-1,33.33333206,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.37890625,0.15625,0,1,0,0,0,1,0.273584902,0.273584902,0.273584902,1,"This is a young adult female, she is medium tall, with light brown skin, short black hair, and light brown eyes.","She is wearing a lime green tank top, purple mid-calf leggings, and dark gray tennis shoes.","She appears to be of average weight, and athletic.","This is a young adult female, she is medium tall, with light brown skin, short black hair, and light brown eyes. She is wearing a lime green tank top, purple mid-calf leggings, and dark gray tennis shoes. She appears to be of average weight, and athletic."
3873806984237-175,0,6,0,1,7,2,-1,-1,66.66666412,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0.73046875,0.4453125,0,1,0.273584902,0.273584902,0.273584902,1,This person is relatively short and skinny but has long legs and a large head. They have light white skin and orange eyes. They have brown eyebrows but no visible facial hair or head hair otherwise,This person is wearing a black and white brim hat and gray boots. They have a red vest on with a white t-shirt underneath. They are wearing blue short shorts with a white trim.,This person appears to be quite young and I can't imagine them working. I think they're probably just hanging out with friends for the day or maybe on the playground. They seem like they're dressed to hang out outside in warm weather.,This person is relatively short and skinny but has long legs and a large head. They have light white skin and orange eyes. They have brown eyebrows but no visible facial hair or head hair otherwise This person is wearing a black and white brim hat and gray boots. They have a red vest on with a white t-shirt underneath. They are wearing blue short shorts with a white trim. This person appears to be quite young and I can't imagine them working. I think they're probably just hanging out with friends for the day or maybe on the playground. They seem like they're dressed to hang out outside in warm weather.
7570475687746-359,0,13,-1,7,4,0,-1,-1,33.33333206,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,"This a woman of average height. She has a short green haircut.  She has a very stern expression, and white eyes.",She has on a gray t-shirt under a dark gray tracksuit jacket. She has on dark gray and white running shorts. She has on white high top shoes.,She looks like she might have an average corporate America job. She has on jogging clothes like she works out on the weekend. She might have a good job since her clothes are coordinated.,"This a woman of average height. She has a short green haircut.  She has a very stern expression, and white eyes. She has on a gray t-shirt under a dark gray tracksuit jacket. She has on dark gray and white running shorts. She has on white high top shoes. She looks like she might have an average corporate America job. She has on jogging clothes like she works out on the weekend. She might have a good job since her clothes are coordinated."
3877955230083-176,0,6,0,9,7,4,-1,0,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.125,0.59375,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,She is thin. She is tall. She has fair skin. She might be young.,She is wearing a bucket hat. She is wearing sneakers. She is wearing a jacket. She has on shorts.,She might be a tour guide. She might be a fitness trainer. She could have another job involving working in the outdoors.,She is thin. She is tall. She has fair skin. She might be young. She is wearing a bucket hat. She is wearing sneakers. She is wearing a jacket. She has on shorts. She might be a tour guide. She might be a fitness trainer. She could have another job involving working in the outdoors.
3878167364078-177,0,6,-1,5,3,9,-1,0,33.33333206,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,She is a tall white woman. She appears a few pounds slightly overweight. She has shoulder lengthÂ blonde hair.,She is wearing a blue long sleeve. She has on a black skirt and red pants. She is wearingÂ light blue boots.,She appears casual professional. She could be a sports manager. She is looking slightly to her left,She is a tall white woman. She appears a few pounds slightly overweight. She has shoulder lengthÂ blonde hair. She is wearing a blue long sleeve. She has on a black skirt and red pants. She is wearingÂ light blue boots. She appears casual professional. She could be a sports manager. She is looking slightly to her left
7572461173380-360,0,13,0,3,9,0,-1,-1,33.33333206,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0.125,0.59375,0.99609375,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,"This young lady has long legs and yet a short torso. She is rather thin, but not skinny. Her face is thin and her eyes translucent.","The clothing here is made for the outdoors. A boonie hat, long pants and a rain jacket signal the person is expecting inclimate weather.","The person's stance is one of being ready to move. This person is full of energy and impatient to get going. They look as though they work in the outdoors, judging by their clothing.","This young lady has long legs and yet a short torso. She is rather thin, but not skinny. Her face is thin and her eyes translucent. The clothing here is made for the outdoors. A boonie hat, long pants and a rain jacket signal the person is expecting inclimate weather. The person's stance is one of being ready to move. This person is full of energy and impatient to get going. They look as though they work in the outdoors, judging by their clothing."
7771564192438-361,0,13,-1,8,7,0,-1,11,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.125,0.59375,0.99609375,1,0,0,0,1,0.273584902,0.273584902,0.273584902,1,Tall white remake with long legs. Very strong build to them. Short brown hair with blue eyes.,White and gray shoes. Green tank top on top. Short blue shorts.,Very athletic person. In great shape. Very strong posture.,Tall white remake with long legs. Very strong build to them. Short brown hair with blue eyes. White and gray shoes. Green tank top on top. Short blue shorts. Very athletic person. In great shape. Very strong posture.
3882844297492-178,0,6,2,3,3,4,-1,-1,100,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.99609375,0,0,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This woman seems like she has a short stature with larger breasts in a larger stomach area. She has dark brown skin and gray eyebrows. She has a bright red eyes.,This woman is wearing a maroon colored jacket that ties at the waist. She has matching maroon pants. She is wearing a black beanie and black and white shoes.,This woman looks well put together and a little bit older. Her eyes are bright red and very intimidating she may be evil. I wouldn't want to be around her or mess with her in any way.,This woman seems like she has a short stature with larger breasts in a larger stomach area. She has dark brown skin and gray eyebrows. She has a bright red eyes. This woman is wearing a maroon colored jacket that ties at the waist. She has matching maroon pants. She is wearing a black beanie and black and white shoes. This woman looks well put together and a little bit older. Her eyes are bright red and very intimidating she may be evil. I wouldn't want to be around her or mess with her in any way.
77906271635-24,0,-1,1,3,3,8,-1,-1,33.33333206,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.62890625,0.33203125,0,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,She has an average build.  She has a large bust.  She has grey hair.,She has a purple sweater. She has purple pants.  She has on blue shoes.,She looks retired.  She looks like she needs to sit down.  She looks bored.,She has an average build.  She has a large bust.  She has grey hair. She has a purple sweater. She has purple pants.  She has on blue shoes. She looks retired.  She looks like she needs to sit down.  She looks bored.
3883319691635-179,0,6,1,6,3,0,-1,-1,66.66666412,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.02,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,This woman is tall with a long neck and she appears to be almost bird Lake. She has dark tan skin and blue eyes. She is wearing a beanie so you can't see her hair but she has a yellow eyebrows.,This woman is wearing a black beanie. She has a purple zip-up jacket and maroon pants. She is wearing white boots with black soles.,This woman appears to be pretty unhappy. I can imagine she is the type of person who would ask for a manager to complain to at a grocery store she just seems miserable. Maybe she's out shopping for groceries.,This woman is tall with a long neck and she appears to be almost bird Lake. She has dark tan skin and blue eyes. She is wearing a beanie so you can't see her hair but she has a yellow eyebrows. This woman is wearing a black beanie. She has a purple zip-up jacket and maroon pants. She is wearing white boots with black soles. This woman appears to be pretty unhappy. I can imagine she is the type of person who would ask for a manager to complain to at a grocery store she just seems miserable. Maybe she's out shopping for groceries.
7970667211496-362,0,14,-1,4,7,0,-1,-1,100,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.41015625,0.1796875,0.09765625,1,0.125,0.59375,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,The woman has dark brown skin and reddish brown hair. She is tall with long legs. She has a big upper body.,She's wearing a small black t shirt. She has short blue shorts on. She has white high top sneakers on.,She is kind of slouching or shrugging her shoulders. Perhaps she lacks self confidence. She looks kind of sloppy.,The woman has dark brown skin and reddish brown hair. She is tall with long legs. She has a big upper body. She's wearing a small black t shirt. She has short blue shorts on. She has white high top sneakers on. She is kind of slouching or shrugging her shoulders. Perhaps she lacks self confidence. She looks kind of sloppy.
7973161896420-363,0,14,-1,6,0,10,-1,-1,33.33333206,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.40234375,0.1796875,0.12890625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,"This person is very tall, yet has a very small head. The eyes are bright white and the hair is short and yellow. The skin tone is on the darker side.","The clothing is casual and athletic. There is a purple jacket and long gray shorts. The shoes are also gray, albeit darker than the shorts.",This look seems appropriate for spending time outdoors. It is very casual so only good for informal settings. They seem to value comfort.,"This person is very tall, yet has a very small head. The eyes are bright white and the hair is short and yellow. The skin tone is on the darker side. The clothing is casual and athletic. There is a purple jacket and long gray shorts. The shoes are also gray, albeit darker than the shorts. This look seems appropriate for spending time outdoors. It is very casual so only good for informal settings. They seem to value comfort."
3886621850311-180,0,6,-1,3,0,2,-1,-1,66.66666412,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.88671875,0.53515625,0.41015625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,The woman is older.  They have long white hair.  They are standing fairly straight.,The woman is wearing a red jacket. She has light colored shorts.  Her tennis shoes match her shorts.,The woman looks sad.  She looks like she is concentrating on something.  The woman looks knowledgable.,The woman is older.  They have long white hair.  They are standing fairly straight. The woman is wearing a red jacket. She has light colored shorts.  Her tennis shoes match her shorts. The woman looks sad.  She looks like she is concentrating on something.  The woman looks knowledgable.
7973256685693-364,0,14,-1,0,0,7,-1,-1,33.33333206,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,"This is a tall woman with long legs. She has a medium brown skin tone. She has a short choppy white haircut, and blue eyes.",She has on a white crop top that looks like it's for athletic wear. She is wearing gray above-the-knee jogger shorts. And she has on gray high heeled shoes.,"Her clothes are cute, so she seems like she is someone who cares about fashion like maybe an executive in an office. Maybe she also works in a retail outlet. She could be a beautician.","This is a tall woman with long legs. She has a medium brown skin tone. She has a short choppy white haircut, and blue eyes. She has on a white crop top that looks like it's for athletic wear. She is wearing gray above-the-knee jogger shorts. And she has on gray high heeled shoes. Her clothes are cute, so she seems like she is someone who cares about fashion like maybe an executive in an office. Maybe she also works in a retail outlet. She could be a beautician."
3888551074167-181,0,6,-1,3,1,1,-1,-1,33.33333206,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.80078125,0.2421875,0.99609375,1,0,0,0,1,0.273584902,0.273584902,0.273584902,1,This woman is in her twenties or thirties. She has medium-brown skin tone and flat black hair that looks rather mannish. She has a slim build with long legs and has violet eyes.,"She wears a violet blazer with a peplum flare at the hem, over a dark gray top visible at the neckline. Her slacks are orange and capris length, hemmed above the ankle. Her shoes are black pumps.","She has an ecclectic look so she might work in a creative field. She may be a writer, artist, or teacher. She looks rather confident and open-minded.","This woman is in her twenties or thirties. She has medium-brown skin tone and flat black hair that looks rather mannish. She has a slim build with long legs and has violet eyes. She wears a violet blazer with a peplum flare at the hem, over a dark gray top visible at the neckline. Her slacks are orange and capris length, hemmed above the ankle. Her shoes are black pumps. She has an ecclectic look so she might work in a creative field. She may be a writer, artist, or teacher. She looks rather confident and open-minded."
