Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
51633599920620-356,1,13,-1,-1,1,1,4,-1,33.33333206,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0,0.4921875,0,1,0.99609375,0.265625,0,1,0.566037774,0.566037774,0.566037774,1,The man is tall and slim. He has very little fat on his midsection. His hair is short and red. His eyebrows are thick. He has a little bit of a goatee.,The man is wearing white shorts with a blue line on the top. The shorts are about knee-level. On his feet he has a pair of white sandals. He is shirtless.,"He looks like a professional athlete, such as a wrestler. He has an intimidating bearing. With the serious look on his face, he looks like he is ready for competition. The way he clutches his hands also suggests he is ready to compete.","The man is tall and slim. He has very little fat on his midsection. His hair is short and red. His eyebrows are thick. He has a little bit of a goatee. The man is wearing white shorts with a blue line on the top. The shorts are about knee-level. On his feet he has a pair of white sandals. He is shirtless. He looks like a professional athlete, such as a wrestler. He has an intimidating bearing. With the serious look on his face, he looks like he is ready for competition. The way he clutches his hands also suggests he is ready to compete."
26582870483547-192,1,6,0,6,11,12,3,4,66.66666412,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.083333336,0.7578125,0.38671875,0.2578125,1,0.99609375,0,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,The man has strange red eyes.  He is looking straight ahead of him.  The man has grey facial hair.,The man is wearing trendy looking clothing.  He has a green tee shirt and a red and white long sleeved shirt.  His pants are tan.  His shoes are blue.  He also has a headset on.,The man looks like he is into the underground musical scene.  He might be a deejay or even a music producer.  The man probably knows something about music.,The man has strange red eyes.  He is looking straight ahead of him.  The man has grey facial hair. The man is wearing trendy looking clothing.  He has a green tee shirt and a red and white long sleeved shirt.  His pants are tan.  His shoes are blue.  He also has a headset on. The man looks like he is into the underground musical scene.  He might be a deejay or even a music producer.  The man probably knows something about music.
51656185557770-357,1,13,2,3,6,-1,4,0,66.66666412,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.62890625,0.33203125,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,"It is a man.
He is light skinned.
He is a medium height.
He is not overweight.","He is wearing a grey beanie cap.
He is wearing red pants.
He is wearing a white shirt with grey sleeves.
He is barefoot.","He is standing in a causal stance.
He looks like he could be a laborer or a surfer.
He looks mysterious with the sunglasses on.","It is a man.
He is light skinned.
He is a medium height.
He is not overweight. He is wearing a grey beanie cap.
He is wearing red pants.
He is wearing a white shirt with grey sleeves.
He is barefoot. He is standing in a causal stance.
He looks like he could be a laborer or a surfer.
He looks mysterious with the sunglasses on."
287603829465-3,1,-1,1,12,1,6,-1,8,33.33333206,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.80078125,0.2421875,0.99609375,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,This is a thin chested male. He has very thin legs but broad shoulders. He has a light tan complexion.,This man is wearing leather shoes and shorts. He has a doctors over coat on with a stethoscope around his neck. He is wearing some sort of protective eye gear.,This man looks to be a doctor. He looks like he enjoys golfing. This man has studied very heard to get where he is.,This is a thin chested male. He has very thin legs but broad shoulders. He has a light tan complexion. This man is wearing leather shoes and shorts. He has a doctors over coat on with a stethoscope around his neck. He is wearing some sort of protective eye gear. This man looks to be a doctor. He looks like he enjoys golfing. This man has studied very heard to get where he is.
51685092850973-358,1,13,-1,1,0,1,4,1,100,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.125,0.59375,0.99609375,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,Tan and well built male. Average in height. Wearing glasses with dark hair and chinstrap beard.,White tank top on top. Gray colored long pants. Very sad looking with some glasses on.,Very unprofesional  with look. Not serious with posture. Seems very silly.,Tan and well built male. Average in height. Wearing glasses with dark hair and chinstrap beard. White tank top on top. Gray colored long pants. Very sad looking with some glasses on. Very unprofesional  with look. Not serious with posture. Seems very silly.
29190171992667-193,1,7,-1,4,1,1,2,-1,66.66666412,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,the man has purple hair. he has red eyes. he has purple eyebrows and beard.,he has a gray blazer on. he is wearing slides on his feet. he also has a red tie on.,he looks like a high school kid who has to give a presentation. or one that has picture day for their senior portraits and doesn't need to wear pants. he could also be a preppy college student.,the man has purple hair. he has red eyes. he has purple eyebrows and beard. he has a gray blazer on. he is wearing slides on his feet. he also has a red tie on. he looks like a high school kid who has to give a presentation. or one that has picture day for their senior portraits and doesn't need to wear pants. he could also be a preppy college student.
292485382095-4,1,-1,-1,7,0,4,-1,8,100,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.7421875,0.7421875,0.7421875,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,He looks overweight.  He has pale skin.  He is bald.,He has a white button up shirt with a collar.  He has professional black pants.  He has large shades.,He looks like an office manager.  He looks very mean.  He looks lonely.,He looks overweight.  He has pale skin.  He is bald. He has a white button up shirt with a collar.  He has professional black pants.  He has large shades. He looks like an office manager.  He looks very mean.  He looks lonely.
51760845053775-359,1,13,-1,-1,0,0,4,-1,33.33333206,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,"The person has brown skin, as a male, has purple hair, and a beard.","The person is wearing no shirt, gray pants, and light gray tennis shoes.",The person looks athletic and alert.,"The person has brown skin, as a male, has purple hair, and a beard. The person is wearing no shirt, gray pants, and light gray tennis shoes. The person looks athletic and alert."
29266920162589-194,1,7,-1,0,0,0,2,4,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.66015625,0.30859375,0.1796875,1,0.99609375,0,0,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,This man is of average height with a stocky and athletic build. He has red eyes and bright green hair. The skin is a medium tone.,The clothing is casual with blue headphones. The headphones match a blue tee shirt. He has dark gray pants and shoes.,The look is casual and youthful. He might be a student. The outfit is appropriate for running errands or hitting the trails.,This man is of average height with a stocky and athletic build. He has red eyes and bright green hair. The skin is a medium tone. The clothing is casual with blue headphones. The headphones match a blue tee shirt. He has dark gray pants and shoes. The look is casual and youthful. He might be a student. The outfit is appropriate for running errands or hitting the trails.
51782105145218-360,1,13,0,0,4,1,4,0,100,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.99609375,0,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,This guy has broad shoulders. He is muscular and about average height for a guy. He is light skinned.,He has a red baseball cap on. He is wearing a blue t shirt and black pants. He has tinted black sunglasses on.,He seems kind of nervous and timid. He looks like he likes to stay active. He probably works out often.,This guy has broad shoulders. He is muscular and about average height for a guy. He is light skinned. He has a red baseball cap on. He is wearing a blue t shirt and black pants. He has tinted black sunglasses on. He seems kind of nervous and timid. He looks like he likes to stay active. He probably works out often.
29294876177691-195,1,7,2,2,3,-1,2,-1,66.66666412,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0,0.4921875,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,The man is of average build. He is of average to tall height. He looks young.,The man is wearing a yellow hoodie and a hat. He is wearing black pants. He is not wearing shoes.,The man looks like he is a student. He is dressed very casually plus he does not have shoes on.,The man is of average build. He is of average to tall height. He looks young. The man is wearing a yellow hoodie and a hat. He is wearing black pants. He is not wearing shoes. The man looks like he is a student. He is dressed very casually plus he does not have shoes on.
54389406654338-361,1,14,-1,5,1,1,3,11,66.66666412,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,This is a man with dark brown skin. He has purple hair and facial hair. He has red eyes and needs glasses to see.,This man is wearing a brown sweater on top of a orange shirt. He is wearing shorts. he is wearing slip on shoes.,This man is a fashion designer. His style is unique and he likes to show off. He is a very driven man who likes other people to look up to him.,This is a man with dark brown skin. He has purple hair and facial hair. He has red eyes and needs glasses to see. This man is wearing a brown sweater on top of a orange shirt. He is wearing shorts. he is wearing slip on shoes. This man is a fashion designer. His style is unique and he likes to show off. He is a very driven man who likes other people to look up to him.
54470631507819-362,1,14,-1,7,6,7,4,-1,66.66666412,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,The character appears to be very fit and cut. He is medium build but not bulky. His face appears to be fit.,He wears a cut sleeve white shirt. He also wears red pants. He wears blue shoes.,He appears to a manager of some form. He also looks like he is working in a casual office setting. He seems to be very relaxed.,The character appears to be very fit and cut. He is medium build but not bulky. His face appears to be fit. He wears a cut sleeve white shirt. He also wears red pants. He wears blue shoes. He appears to a manager of some form. He also looks like he is working in a casual office setting. He seems to be very relaxed.
29299856638144-196,1,7,1,0,7,3,2,-1,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.265625,0,1,0.566037774,0.566037774,0.566037774,1,He is short and muscular. He has a very wide torso and strong legs. He has very light skin and red hair.,He is wearing a light blue short sleeve shirt. He has somewhat tight fitting blue jeans on. He's wearing a headband.,He is into sports and athletics. He might be part of a fraternity or brotherhood. He is into bodybuilding and lifting weights.,He is short and muscular. He has a very wide torso and strong legs. He has very light skin and red hair. He is wearing a light blue short sleeve shirt. He has somewhat tight fitting blue jeans on. He's wearing a headband. He is into sports and athletics. He might be part of a fraternity or brotherhood. He is into bodybuilding and lifting weights.
54480391658452-363,1,14,0,0,3,7,4,-1,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.125,0.59375,0.99609375,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,He is average to tall in height. He looks young. He has a goatee. He is thin but slightly muscular.,He is wearing a tshirt. He is wearing black slacks. He is wearing a red hat.,He is dressed very casually. That makes me think he's a student. He might also be a business owner or be on his day off.,He is average to tall in height. He looks young. He has a goatee. He is thin but slightly muscular. He is wearing a tshirt. He is wearing black slacks. He is wearing a red hat. He is dressed very casually. That makes me think he's a student. He might also be a business owner or be on his day off.
29386426644227-197,1,7,-1,7,0,1,2,3,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0.80078125,0.2421875,0.99609375,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,This man is short and overweight. He has a wide upper body. He has almond colored skin and dark hair.,He is wearing dark colored slacks. He has a bright white button up on with rolled up sleeves. He is wearing headphones.,He may be a music producer. His attire makes it seem like he is a professional or office worker. He might lack some self confidence.,This man is short and overweight. He has a wide upper body. He has almond colored skin and dark hair. He is wearing dark colored slacks. He has a bright white button up on with rolled up sleeves. He is wearing headphones. He may be a music producer. His attire makes it seem like he is a professional or office worker. He might lack some self confidence.
54510849444938-364,1,14,1,1,11,4,4,-1,33.33333206,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.80078125,0.2421875,0.99609375,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,He is skinny. Heâ€™s not that tall. Heâ€™s in his 20â€™s.,Heâ€™s wearing a gray beanie. He has on a light gray tank top. He is wearing fireman pants.,He is a fire fighter. He is dressed for work. He is casually waiting on the next fire.,He is skinny. Heâ€™s not that tall. Heâ€™s in his 20â€™s. Heâ€™s wearing a gray beanie. He has on a light gray tank top. He is wearing fireman pants. He is a fire fighter. He is dressed for work. He is casually waiting on the next fire.
54522100077407-365,1,14,2,1,3,3,4,-1,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.25,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.73046875,0.4453125,0,1,0.566037774,0.566037774,0.566037774,1,"This is a short man about 5' 2"". He has short hair under a hat. He has pink eyes. Brown hair according to his beard.","He has on a blue and grey cap. He has on a light gray and white tank top. He has on black, what are probably tracksuit pants and white sneakers.",He looks like he works in a factory. Maybe he is a mechanic. He could also work in a kitchen.,"This is a short man about 5' 2"". He has short hair under a hat. He has pink eyes. Brown hair according to his beard. He has on a blue and grey cap. He has on a light gray and white tank top. He has on black, what are probably tracksuit pants and white sneakers. He looks like he works in a factory. Maybe he is a mechanic. He could also work in a kitchen."
29464006666235-198,1,7,0,9,11,6,2,-1,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0.37890625,0.15625,0,1,0.73046875,0.4453125,0,1,0.566037774,0.566037774,0.566037774,1,He is an average height black man. He appears a few pounds slightly overweight. He hasÂ black hair under his hat.,He is wearing a gray jacket. He has on olive work pants. He is wearingÂ brown shoes and a red hat.,He appears like a field utility manager. He could be a fireman or an electrician. He is looking slightly to his left.,He is an average height black man. He appears a few pounds slightly overweight. He hasÂ black hair under his hat. He is wearing a gray jacket. He has on olive work pants. He is wearingÂ brown shoes and a red hat. He appears like a field utility manager. He could be a fireman or an electrician. He is looking slightly to his left.
54571470138229-366,1,14,0,8,14,4,4,2,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.80078125,0.2421875,0.99609375,1,0.125,0.59375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,Their body looks strange because the legs are way too big for the torso.  The head also looks too big for the torso.  This man has dark skin.,He is wearing a fancy bright green shirt with a gold design on the upper chest area.  He has grey cargo pants with black shoes.  He is wearing a red cap and shades.,He looks like he is not at work.  He looks like he is going to a party.  he looks awkward because his clothes don't match.,Their body looks strange because the legs are way too big for the torso.  The head also looks too big for the torso.  This man has dark skin. He is wearing a fancy bright green shirt with a gold design on the upper chest area.  He has grey cargo pants with black shoes.  He is wearing a red cap and shades. He looks like he is not at work.  He looks like he is going to a party.  he looks awkward because his clothes don't match.
29522996027745-199,1,7,-1,0,0,4,2,1,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,The man is short. He has a slightly tubby upper body. He does not appear strong. He has purple hair. He seems hunched over like he is old.,The man has purple hair. He has a blue tshirt and gray slacks. He has plain black shoes. He wears glasses.,The man looks like he is retired. He can dress how he wants. His hair makes him look unconventional,The man is short. He has a slightly tubby upper body. He does not appear strong. He has purple hair. He seems hunched over like he is old. The man has purple hair. He has a blue tshirt and gray slacks. He has plain black shoes. He wears glasses. The man looks like he is retired. He can dress how he wants. His hair makes him look unconventional
54576946146191-367,1,14,2,-1,0,8,4,3,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,This man looks very strong. He has a stocky build and defined muscles. His skin is darkly toned.,"The clothing is very casual. The shirt is skin-toned. The pants are loose and gray, matching a gray cap. The shoes are teal.",The man looks very casual. He doesn't look especially fit for the gym or the office. He seems to do mundane activities.,"This man looks very strong. He has a stocky build and defined muscles. His skin is darkly toned. The clothing is very casual. The shirt is skin-toned. The pants are loose and gray, matching a gray cap. The shoes are teal. The man looks very casual. He doesn't look especially fit for the gym or the office. He seems to do mundane activities."
29568094191331-200,1,7,-1,6,2,0,2,4,100,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0,0.4921875,0,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,This man is of average height and build. He has a darker skin tone with green eyes. His hair is short and blond.,The clothing is casual and eclectic. He is wearing headphones. A red shirt is layered over white and green tops. Yellow pants are cuffed into gray shoes.,"He looks very casual, like he is ready to go run errands. He might also be headed off the woods to hike some trails. Either way, the look isn't professional enough for work.","This man is of average height and build. He has a darker skin tone with green eyes. His hair is short and blond. The clothing is casual and eclectic. He is wearing headphones. A red shirt is layered over white and green tops. Yellow pants are cuffed into gray shoes. He looks very casual, like he is ready to go run errands. He might also be headed off the woods to hike some trails. Either way, the look isn't professional enough for work."
54639700917745-368,1,14,2,6,0,0,4,-1,100,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.80078125,0.2421875,0.99609375,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,This man is tall and has broad shoulders and seems strong. He has late white skin and pink eyes. He has short black facial hair and black eyebrows.,He's wearing a gray beanie. He has on a red short-sleeve collared shirt over a long sleeve shirt. He has a black pants on and is wearing black boots.,This man seems pretty relaxed I can imagine him being a mechanic or working and some kind of manual labor job. He seems clean however so possibly working a job where he doesn't have to get his hands dirty but he definitely looks like a blue collar type worker.,This man is tall and has broad shoulders and seems strong. He has late white skin and pink eyes. He has short black facial hair and black eyebrows. He's wearing a gray beanie. He has on a red short-sleeve collared shirt over a long sleeve shirt. He has a black pants on and is wearing black boots. This man seems pretty relaxed I can imagine him being a mechanic or working and some kind of manual labor job. He seems clean however so possibly working a job where he doesn't have to get his hands dirty but he definitely looks like a blue collar type worker.
54674064851982-369,1,14,-1,12,0,12,4,0,66.66666412,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.99609375,0,0,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,He appears to be a short black man. He appears to be in good shape and weight. He has black hair.,He has on a white lab coat. He is wearingÂ gray pants. He has onÂ blue shoes,He looks professional overall. He could be a doctor . He is looking straight ahead of him,He appears to be a short black man. He appears to be in good shape and weight. He has black hair. He has on a white lab coat. He is wearingÂ gray pants. He has onÂ blue shoes He looks professional overall. He could be a doctor . He is looking straight ahead of him
29592039469932-201,1,7,-1,-1,0,7,2,-1,100,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.125,0.59375,0.99609375,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,Darker skinned man. Green hair and beard to match. Very average built frame.,Blue shoes  on the foot. Long gray pants. No shirt on top.,Very unprofessional looking. Not serious. Goofy personality.,Darker skinned man. Green hair and beard to match. Very average built frame. Blue shoes  on the foot. Long gray pants. No shirt on top. Very unprofessional looking. Not serious. Goofy personality.
54718599038042-370,1,14,2,2,7,10,4,3,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,He seems of average height and weight. Maybe slightly on the muscular side. A non-descript looking white face. He has a bit of a goatee going.,He is wearing a hoodie over a beanie. The hoodie is yellow. He also has boots and jeans.,He seems like he might be some kind of tradesman. Maybe a plumber or electrician. He has nice straight posture.,He seems of average height and weight. Maybe slightly on the muscular side. A non-descript looking white face. He has a bit of a goatee going. He is wearing a hoodie over a beanie. The hoodie is yellow. He also has boots and jeans. He seems like he might be some kind of tradesman. Maybe a plumber or electrician. He has nice straight posture.
29596474452515-202,1,7,-1,3,0,5,2,-1,66.66666412,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0,0.4921875,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,This person is short with a stocky build. He has bright blue eyes and bright yellow hair with a beard. He has a dark skin tone.,"The clothing is casual, but neat and put together. Dark gray pants match a white and gray top. There are dark brown shoes.",This person looks too casual to be going to work in an office. But he is neat and pulled together. He might be a student or someone enjoying a fun weekend.,"This person is short with a stocky build. He has bright blue eyes and bright yellow hair with a beard. He has a dark skin tone. The clothing is casual, but neat and put together. Dark gray pants match a white and gray top. There are dark brown shoes. This person looks too casual to be going to work in an office. But he is neat and pulled together. He might be a student or someone enjoying a fun weekend."
54787220458364-371,1,14,-1,6,11,0,4,6,66.66666412,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.62890625,0.33203125,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,He has medium dark skin.  He has a short torso.  He is now-legged.,"His beanie is gray. He has on a green, brown and white shirt.  He has on fireman pants.",He is on break.  Heâ€™s a fireman. He is casual professional.,"He has medium dark skin.  He has a short torso.  He is now-legged. His beanie is gray. He has on a green, brown and white shirt.  He has on fireman pants. He is on break.  Heâ€™s a fireman. He is casual professional."
